ID,weiboID,commentUID,content,commentTime
798,7, Everything帅迪你敢上我吗,南海是中国的你是我的 ,7月12日 21:38 
799,7, 小芳阿-,真是搞不懂那些说要把刘梓晨给菲律宾的人怎么想的。咱们国家的核武器能随随便便送人么？？ ,7月12日 21:33 
800,7, 邢捕头,说把刘梓晨给他们的我笑了好久哈哈哈哈哈 ,7月12日 21:31 
801,7, 梨涡Dimple,南 海 的 一 条 鱼 我 都 不 会 给 你  ,7月12日 21:32 
802,7, 苏世独立横而不流8,那你还用苹果 ,今天 13:25 
803,7, 淘宝小书僮,迪丽妹妹真爱国 ,今天 13:03 
804,7, 潘牛35133,爱你哦>3<！ ,今天 12:18 
805,7, 雄妹酱,呵呵 ,今天 09:45 
806,7, 薄荷味的航哥,女神！ ,今天 01:40 
807,7, 关于一只pig,爱国巴女神 ,8月18日 22:18 
808,8, 苗苗喵子,今天看到一个评论说“难道所有人都觉得人必须爱国吗？”竟然还有好多赞，对于这个问题，我想说，不然你他妈以为呢？ ,7月12日 19:52 
809,8, 申延小小超,犯我中华者，虽远必诛 ,7月12日 19:50 
810,8, Tara熠andJackson易,今夜我们都是中国毒唯！！！ ,7月12日 19:50 
811,8, 雨桐lt,期待渤哥去南海捞海鲜 ,7月12日 19:50 
812,8, 努力努力还努力x,对#中国一点都不能少#//@黄渤:这才是中国，一点都不能少。 ,7月12日 19:50 
813,8, 流浪记M,1987年，菲律宾前总统访华，谈到南沙问题时说,7月12日 19:51 
814,8, Mr_鹿7777777,今天渤哥两米八 ,7月12日 19:51 
815,8, 崇家敏cjm,好好卖你香蕉 芒果干呗 臭不要脸的 还想惹中国爸爸！打起来真不怕你！ ,7月12日 19:50 
816,8, pooh354,真的我想说我们这带人都已经背了17年的地图完之后你告诉我南海没有了～是看我大中华没人吗？我们维护和平并不是代表我们软弱，我们维护和平并不是表示我们可以被欺凌，我们只是珍惜这来之不易的美好，珍惜着每一寸曾被他人凌辱过的土地，珍惜着每一个爱好和平向往美好的生命……我们与祖国同在 ,7月12日 19:50 
817,8, -如果时光它来过,犯我中华者，虽远必诛 ,7月12日 19:52 
818,8, 谎慌荒慌丶,为啥出轨宝强 ,2分钟前 
